id|faction_id|name|cost|detachment|legend|description|
000008442003|TAU|Precision of the Patient Hunter|15|Kauyon|This warrior prowls the battlefield like a high-tech predator, stalking and assessing their quarry before they strike. When they do launch their assault, their every shot and blow is informed by careful observations, perfectly aimed where they will do the greatest harm.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. Each time the bearer makes a ranged attack, add 1 to the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>. From the third <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a> onwards, add 1 to the <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> as well.|
000008811003|TAU|Exemplar of the Mont’ka|10|Mont’ka|This warrior has perfected the art of the Killing Blow, formulating swift and decisive battle plans and leading their cadres from the front in aggressive strikes.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding <span class="tooltip01142" data-tooltip-content="#tooltip_content01142" data-tooltip-anchor="#tooltip_content01142"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> models). While the bearer is leading a unit, the <span class="tooltip00774" data-tooltip-content="#tooltip_content00774"><span class="tt kwbu">Killing</span> <span class="tt kwbu">Blow</span></span> Detachment rule applies to that unit during the fourth battle round as well.|
000009645003|TAU|Quill Marker|0|Kroot Raiding Party|Subtly adapted through careful shaping, this warrior can use their pheromone dart-quills to mark prey that their raiding party then descend upon with predatory fury.|At the start of your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Charge-Phase">Charge phase</a>, select one enemy unit within 12" of the bearer. Until the end of the phase, each time a <span class="tooltip00364" data-tooltip-content="#tooltip_content00364" data-tooltip-anchor="#tooltip_content00364"><span class="kwb kwbu">KROOT</span></span> unit from your army <span class="tooltip00026" data-tooltip-content="#tooltip_content00026"><span class="tt kwbu">declares</span> <span class="tt kwbu">a</span> <span class="tt kwbu">charge</span></span>, if it is within 6" of that enemy unit, it can include that enemy unit as a target of that charge, even if it is not <a href="/wh40k10ed/the-rules/boarding-action-rules/#Visibility">visible</a> to it.|
000008821003|TAU|Kroothawk Flock|10|Kroot Hunting Pack|This leader has painstakingly established a deep-seated bond with a small flock of Kroothawks. The avian creatures circle on high, spying out and revealing the hiding places of the prey or warning of ambushing enemies with wing-dips, diving stoops and harsh shrieks.|<span class="tooltip00364" data-tooltip-content="#tooltip_content00364" data-tooltip-anchor="#tooltip_content00364"><span class="kwb kwbu">KROOT</span></span> model only. Ranged weapons equipped by models in the bearer’s unit have the <span class="kwb2 bluefont"><span class="tooltip01081" data-tooltip-content="#tooltip_content01081"><span class="tt kwbu">[IGNORES</span> <span class="tt kwbu">COVER]</span></span></span> ability, and enemy units that are set up on the battlefield as <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements</a> cannot be set up within 12" horizontally of the bearer.|
000008815003|TAU|Prototype Weapon System|15|Retaliation Cadre|Famed battlesuit pilots are often more than willing to assist Earth caste scientists infield-testing the latest in experimental weapons technology.|<span class="tooltip00773" data-tooltip-content="#tooltip_content00773" data-tooltip-anchor="#tooltip_content00773"><span class="kwb kwbu">T’AU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model only. Each time the bearer is selected to shoot, select either the <span class="kwb2 bluefont"><span class="tooltip01015" data-tooltip-content="#tooltip_content01015"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> or <span class="kwb2 bluefont"><span class="tooltip00138" data-tooltip-content="#tooltip_content00138"><span class="tt kwbu">[SUSTAINED</span> <span class="tt kwbu">HITS</span> <span class="tt kwbu">1]</span></span></span> ability. Until those attacks are resolved, ranged weapons equipped by the bearer have the selected ability.|
000009839003|TAU|Admired Leader|20|Auxiliary Cadre|Having proven themselves to their alien charges, this T’au has won their fierce loyalty and become an iconic folk hero to them.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model (excluding <span class="tooltip00364" data-tooltip-content="#tooltip_content00364" data-tooltip-anchor="#tooltip_content00364"><span class="kwb kwbu">KROOT</span></span> models) only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one <span class="kwb">KROOT</span> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Vespid-Stingwings"><span class="kwb kwbo">VESPID</span> <span class="kwb kwbo">STINGWINGS</span></a> unit within 12" of the bearer. If you do, until the start of your next Command phase, improve the Leadership characteristic of models in that unit by 1, and while such a unit is not <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shocked</span></span>, add 1 to the Objective Control characteristic of models in that unit.|
000009636003|TAU|Duty’s Echo|0|Starfire Cadre|This tech-inlaid stave glows with the light of the T’au’va, inspiring nearby warriors to greater efforts.|<span class="tooltip01049" data-tooltip-content="#tooltip_content01049" data-tooltip-anchor="#tooltip_content01049"><span class="kwb kwbu">ETHEREAL</span></span> model only. At the end of your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a>, you can select one friendly <span class="tooltip01143" data-tooltip-content="#tooltip_content01143" data-tooltip-anchor="#tooltip_content01143"><span class="kwb kwbu">FIRE</span> <span class="kwb kwbu">WARRIOR</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Pathfinder-Team"><span class="kwb kwbo">PATHFINDER</span> <span class="kwb kwbo">TEAM</span></a> unit within 6" of the bearer. If you do, that unit can make a <span class="tooltip01016" data-tooltip-content="#tooltip_content01016"><span class="tt kwbu">Normal</span> <span class="tt kwbu">move</span></span> of up to 3" and then counts as having performed the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Set-Overwatch">Set Overwatch</a> Tactical Manoeuvre this turn.|
000008442004|TAU|Solid-image Projection Unit|30|Kauyon|This holowave-emitter drone projects beams of so-called heavy light, forming convincing illusory images while simultaneously masking the true locations of its allies with advanced refraction fields.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. After both players have deployed their armies, select up to three <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> units from your army and redeploy them. When doing so, you can set those units up in <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a> if you wish, regardless of how many units are already in Strategic Reserves.|
000008821004|TAU|Nomadic Hunter|20|Kroot Hunting Pack|This Shaper’s followers have become adept at the loping pursuit, snapping off harassing fire as they tirelessly and mercilessly run their victims to ground.|<a class="kwbOne" href="/wh40k10ed/factions/t-au-empire/Kroot-Trail-Shaper"><span class="kwb kwbo">KROOT</span> <span class="kwb kwbo">TRAIL</span> <span class="kwb kwbo">SHAPER</span></a> model only. While the bearer is leading a unit, add 3" to the Move characteristic of models in that unit and ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><span class="tooltip01014" data-tooltip-content="#tooltip_content01014"><span class="tt kwbu">[ASSAULT]</span></span></span> ability.|
000008815004|TAU|Puretide Engram Neurochip|25|Retaliation Cadre|Commander Puretide was the most gifted T’au war leader of all time. Upon his death, his memories were stored in a neurochip. When implanted into the brain, the bearer can access much of this wisdom.|<span class="tooltip00773" data-tooltip-content="#tooltip_content00773" data-tooltip-anchor="#tooltip_content00773"><span class="kwb kwbu">T’AU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model only. Each time you target the bearer’s unit with a <a href="/wh40k10ed/the-rules/core-rules/#Stratagems">Stratagem</a>, roll one D6: on a 4+, you gain 1CP.|
000008811004|TAU|Strategic Conqueror|15|Mont’ka|A wise commander appreciates the strategic value of seizing a vital battlefield asset swiftly to establish a foothold, employing it as a jumping off point for further assaults or a rallying post for a swift retreat.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only. At the start of the first battle round, before the first turn begins, select one <span class="tooltip00095" data-tooltip-content="#tooltip_content00095"><span class="tt kwbu">objective</span> <span class="tt kwbu">marker</span></span> on the battlefield. While a friendly <span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model is within range of that objective marker and the bearer is on the battlefield, add 1 to that friendly model’s Objective Control characteristic.|
000009839004|TAU|Fanatical Convert|10|Auxiliary Cadre|This true believer strives to embody the T’au’va even more entirely than the T’au themselves.|<span class="tooltip00364" data-tooltip-content="#tooltip_content00364" data-tooltip-anchor="#tooltip_content00364"><span class="kwb kwbu">KROOT</span></span> model only. The bearer’s unit has the <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">For</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Greater</span> <span class="tt kwbu">Good</span></span> ability.|
000008821005|TAU|Root-carved Weapons|10|Kroot Hunting Pack|Just as the Kroot venerate the so-called Roots from which their culture derives, so they prize the traditional forms of Root-carved weapons and must perform exceptional deeds to be permitted to wield them in war.|<a href="/wh40k10ed/factions/t-au-empire/Kroot-War-Shaper">Kroot War Shaper</a> model only. All weapons equipped by the bearer have the <span class="kwb2 bluefont"><span class="tooltip00055" data-tooltip-content="#tooltip_content00055"><span class="tt kwbu">[PRECISION]</span></span></span> and <span class="kwb2 bluefont"><span class="tooltip00005" data-tooltip-content="#tooltip_content00005"><span class="tt kwbu">[DEVASTATING</span> <span class="tt kwbu">WOUNDS]</span></span></span> abilities.|
000008815005|TAU|Starflare Ignition System|20|Retaliation Cadre|The ignition thrusters on selected battlesuits are augmented with optional feed-selectors, allowing the pilot to release a jet of enriched accelerant upon take-off and sending the pilots streaking skywards.|<span class="tooltip00773" data-tooltip-content="#tooltip_content00773" data-tooltip-anchor="#tooltip_content00773"><span class="kwb kwbu">T’AU</span> <span class="kwb kwbu">EMPIRE</span> <span class="kwb kwbu">BATTLESUIT</span></span> model only. At the end of your opponent’s turn, if the bearer’s unit is not within <span class="tooltip00032" data-tooltip-content="#tooltip_content00032"><span class="tt kwbu">Engagement</span> <span class="tt kwbu">Range</span></span> of one or more enemy units, you can remove that unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
000008442005|TAU|Through Unity, Devastation|25|Kauyon|Under their calm tutelage of this leader, warriors of the Fire caste maximise every shot they fire, creating a blizzard of deadly energy.|<span class="kwb">T’AU</span> <span class="kwb">EMPIRE</span> model only (excluding <span class="tooltip01142" data-tooltip-content="#tooltip_content01142" data-tooltip-anchor="#tooltip_content01142"><span class="kwb kwbu">KROOT</span> <span class="kwb kwbu">SHAPER</span></span> models). While this model is leading a unit, each time that unit is an <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Observer</span> <span class="tt kwbu">unit</span></span>, until the end of the phase, ranged weapons equipped by models in their <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Guided</span> <span class="tt kwbu">unit</span></span> have the <span class="kwb2 bluefont"><span class="tooltip01015" data-tooltip-content="#tooltip_content01015"><span class="tt kwbu">[LETHAL</span> <span class="tt kwbu">HITS]</span></span></span> ability while targeting their <span class="tooltip00371" data-tooltip-content="#tooltip_content00371"><span class="tt kwbu">Spotted</span> <span class="tt kwbu">unit</span></span>.|
