datasheet_id|line|ability_id|model|name|description|type|parameter|
000003824|2|000008452||||Faction||
000003824|3|||Proteus Doctrines|Each time a model in this unit makes an attack that targets a unit that is not <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000003824|4|||Astartes Shield|The bearer has a 4+ <a href="/wh40k10ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|Wargear||
000003824|5|||Jump Pack|The bearer has a Move characteristic of 12" and can move over models and <a href="/wh40k10ed/the-rules/core-rules/#Terrain-Features-1">terrain features</a> as if they were not there.|Wargear||
000003824|6|||Storm Shield|The bearer has a Wounds characteristic of 4.|Wargear||
000003824|7|||ATTACHED UNIT|If a <span class="tooltip01021" data-tooltip-content="#tooltip_content01021" data-tooltip-anchor="#tooltip_content01021"><span class="kwb">CHARACTER</span></span> unit from your army with the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> ability can be <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to a <span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwb">DEATHWATCH</span> <span class="kwb">KILL</span> <span class="kwb">TEAM</span></span>, it can be attached to this unit instead.|Special (правая колонка)||
000003825|1|000008519||||Faction||
000003825|2|000008452||||Faction||
000003825|3|||Fortis Doctrines|Each time a model in this unit makes an attack that targets a unit that is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000003825|4|||ATTACHED UNIT|If a <span class="tooltip01021" data-tooltip-content="#tooltip_content01021" data-tooltip-anchor="#tooltip_content01021"><span class="kwb">CHARACTER</span></span> from your army with the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> ability can be <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to a <span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwb">DEATHWATCH</span> <span class="kwb">KILL</span> <span class="kwb">TEAM</span></span>, it can be attached to this unit instead.|Fortification (левая колонка)||
000003825|5|||TRANSPORT|This unit cannot embark within an <a class="kwbOne" href="/wh40k10ed/factions/imperial-agents/Imperial-Rhino-1"><span class="kwb kwbo">IMPERIAL</span> <span class="kwb kwbo">RHINO</span></a>.|Fortification (левая колонка)||
000003826|1|000008519||||Faction||
000003826|2|000008452||||Faction||
000003826|3|||Jump Pack|The bearer has a Move characteristic of 10" and can move over models and <a href="/wh40k10ed/the-rules/core-rules/#Terrain-Features-1">terrain features</a> as if they were not there.|Wargear||
000003826|4|||Indomitor Doctrines|Each time a model in this unit makes an attack, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> if this unit is below its <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strength</a>, and add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> as well if this unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>.|Datasheet||
000003826|5|||ATTACHED UNIT|If a <span class="kwb">CHARACTER</span> unit from your army can be <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to a <span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwb">DEATHWATCH</span> <span class="kwb">KILL</span> <span class="kwb">TEAM</span></span>, it can be attached to this unit instead.|Fortification (левая колонка)||
000003826|6|||TRANSPORT|This unit cannot <a href="/wh40k10ed/the-rules/core-rules/#Embark">embark</a> within an <a class="kwbOne" href="/wh40k10ed/factions/imperial-agents/Imperial-Rhino-1"><span class="kwb kwbo">IMPERIAL</span> <span class="kwb kwbo">RHINO</span></a>.|Fortification (левая колонка)||
000003827|1|000008345||||Core||
000003827|2|000008344||||Core|6"|
000003827|3|000008519||||Faction||
000003827|4|000008452||||Faction||
000003827|5|||Spectrus Doctrines|At the end of your opponent’s turn, if this unit is more than 6" away from all enemy units, you can remove this unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|Datasheet||
000003827|6|||Helix Gauntlet|Models in the bearer’s unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability.|Wargear||
000003827|7|||Infiltrator Comms Array|Each time you target the bearer’s unit with a <a href="/wh40k10ed/the-rules/core-rules/#Stratagems">Stratagem</a>, roll one D6: on a 5+, you gain 1CP.|Wargear||
000003827|8|||Jump Pack|The bearer has a Move characteristic of 12" and can move over models and <a href="/wh40k10ed/the-rules/core-rules/#Terrain-Features-1">terrain features</a> as if they were not there.|Wargear||
000003827|9|||ATTACHED UNIT|If a <span class="tooltip01021" data-tooltip-content="#tooltip_content01021" data-tooltip-anchor="#tooltip_content01021"><span class="kwb">CHARACTER</span></span> from your army with the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> ability can be <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">attached</a> to an <span class="tooltip00481" data-tooltip-content="#tooltip_content00481" data-tooltip-anchor="#tooltip_content00481"><span class="kwb">DEATHWATCH</span> <span class="kwb">KILL</span> <span class="kwb">TEAM</span></span>, it can be attached to this unit instead.|Fortification (левая колонка)||
000003827|10|||TRANSPORT|This unit cannot <a href="/wh40k10ed/the-rules/core-rules/#Embark">embark</a> within an <a class="kwbOne" href="/wh40k10ed/factions/imperial-agents/Imperial-Rhino-1"><span class="kwb kwbo">IMPERIAL</span> <span class="kwb kwbo">RHINO</span></a>.|Fortification (левая колонка)||
000003828|1|000008339||||Core|1|
000003828|2|000008452||||Faction||
000003828|3|||Malefic Warding|While an <span class="tooltip00305" data-tooltip-content="#tooltip_content00305" data-tooltip-anchor="#tooltip_content00305"><span class="kwb">INQUISITOR</span></span> model is leading a unit that includes one or more <span class="kwb">DAEMONHOST</span> models, models in that unit have a 5+ <a href="/wh40k10ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|Datasheet||
000003828|4|||Bound Daemon|While an <span class="tooltip00305" data-tooltip-content="#tooltip_content00305" data-tooltip-anchor="#tooltip_content00305"><span class="kwb">INQUISITOR</span></span> model is leading a unit that includes one or more <span class="kwb">DAEMONHOST</span> models, the Objective Control characteristic of <span class="kwb">DAEMONHOST</span> models in that unit is 1.|Wargear||
000003828|5|||INQUISITORIAL RETINUE|If your Army Faction is not <span class="kwb">AGENTS</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">IMPERIUM</span>, then for each unique pairing of 1 <a class="kwbOne" href="/wh40k10ed/factions/imperial-agents/Inquisitorial-Agents"><span class="kwb kwbo">INQUISITORIAL</span> <span class="kwb kwbo">AGENTS</span></a> unit and 1 <span class="kwb">DAEMONHOST</span> unit occuring in your army, increase the maximum number of <span class="tooltip00279" data-tooltip-content="#tooltip_content00279" data-tooltip-anchor="#tooltip_content00279"><span class="kwb">RETINUE</span></span> units permitted in your army by 1.<br><br>At the start of the <a href="/wh40k10ed/the-rules/core-rules/#Declare-Battle-Formations">Declare Battle Formations</a> step, this unit can join one <span class="kwb">INQUISITORIAL</span> <span class="kwb">AGENTS</span> unit from your army that is being led by an <span class="tooltip00305" data-tooltip-content="#tooltip_content00305" data-tooltip-anchor="#tooltip_|Fortification (левая колонка)||
000003829|1|000008346||||Core||
000003829|2|000008452||||Faction||
000003829|3|||Inconceivable Augmentation|While this model is leading a unit, ranged weapons equipped by models in that unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> ability.|Datasheet||
000003829|4|||A Weaponsmith, Not a Warlord|This model cannot be selected to be your <span class="kwb">WARLORD</span>. While an <span class="tooltip00305" data-tooltip-content="#tooltip_content00305" data-tooltip-anchor="#tooltip_content00305"><span class="kwb">INQUISITOR</span></span> model is leading a unit that includes one or more <span class="kwb">JOKAERO</span> <span class="kwb">WEAPONSMITH</span> models, the Objective Control characteristic of <span class="kwb">JOKAERO</span> <span class="kwb">WEAPONSMITH</span> models in that unit is 1.|Datasheet||
000003829|5|||INQUISITORIAL AGENT|If your Army Faction is not <span class="kwb">AGENTS</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">IMPERIUM</span>, then for each unique pairing of 1 <a class="kwbOne" href="/wh40k10ed/factions/imperial-agents/Inquisitorial-Agents"><span class="kwb kwbo">INQUISITORIAL</span> <span class="kwb kwbo">AGENTS</span></a> unit and 1 <span class="kwb">JOKAERO</span> <span class="kwb">WEAPONSMITH</span> unit occuring in your army, increase the maximum number of <span class="tooltip01021" data-tooltip-content="#tooltip_content01021" data-tooltip-anchor="#tooltip_content01021"><span class="kwb">CHARACTER</span></span> units permitted in your army by 1.|Fortification (левая колонка)||
000003830|1|000008339||||Core|D3|
000003830|2|000008334||||Core|2|
000003830|3|000008452||||Faction||
000003830|4|||Self Repair|At the end of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, this model regains 1 lost wound.|Datasheet||
000003830|5|||One Shot|The bearer can only shoot with this weapon once per battle.|Wargear profile||
000003831|1|000008346||||Core||
000003831|2|000008350||||Faction||
000003831|3|||Rites of Battle|Once per <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, one unit from your army with this ability can use it when its unit is targeted with a <a href="/wh40k10ed/the-rules/core-rules/#Stratagems">Stratagem</a>. If it does, reduce the CP cost of that use of that Stratagem by 1CP.|Datasheet||
000003831|4|||Finest Hour|Once per battle, at the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, this model can use this ability. If it does, until the end of the phase, add 3 to the Attacks characteristic of melee weapons equipped by this model and those weapons have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">[DEVASTATING WOUNDS]</a></span> ability.|Datasheet||
000003832|1|000008338||||Core|6+|
000003832|2|000008346||||Core||
000003832|3|000008350||||Faction||
000003832|4|||Forlorn Hero|While this model is leading a unit, unless that unit starts the battle <a href="/wh40k10ed/the-rules/core-rules/#Embark">embarked</a> within a <span class="tooltip00482" data-tooltip-content="#tooltip_content00482" data-tooltip-anchor="#tooltip_content00482"><span class="kwb">TRANSPORT</span></span>, models in that unit have the <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Scouts</a> 6" ability.|Datasheet||
000003832|5|||Black Rage|Each time this model makes a melee attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>. While this model’s unit is not within 12" of one or more friendly <span class="tooltip00380" data-tooltip-content="#tooltip_content00380" data-tooltip-anchor="#tooltip_content00380"><span class="kwb">CHAPLAIN</span></span> models, it cannot be selected to <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back</a> and its Objective Control characteristic is 0.|Datasheet||
000003832|6|||Death Vision of Sanguinius|If this model is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> by a melee attack, after the attacking unit has finished making its attacks, you can roll one D6, adding 2 to the result if the attacking unit contains the enemy <span class="kwb">WARLORD</span>: on a 2-3, that enemy unit suffers D3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 4-5, that enemy unit suffers 3 mortal wounds; on a 6+, that enemy unit suffers D3+3 mortal wounds.|Datasheet||
000003833|1|000008343||||Core||
000003833|2|000008338||||Core|6+|
000003833|3|000008346||||Core||
000003833|4|000008350||||Faction||
000003833|5|||Lost to Fury|While this model is leading a unit, melee weapons equipped by models in that unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability.|Datasheet||
