faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
SM|000008523004|HELLFIRE ROUNDS|Black Spear Task Force – Wargear Stratagem|1|Hellfire rounds douse their targets in voracious acids that are utterly lethal to organic life.|Your turn|Shooting phase|Black Spear Task Force|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00355" data-tooltip-content="#tooltip_content00355" data-tooltip-anchor="#tooltip_content00355"><span class="kwb">KILL</span> <span class="kwb">TEAM</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons (excluding <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">Devastating Wounds weapons</a>) equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Anti">[ANTI-INFANTRY 2+]</a></span> and <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Anti">[ANTI-MONSTER 5+]</a></span> abilities.<br><br><b>RESTRICTIONS:</b> You cannot select any units that have already been targeted with either the Kraken Rounds or Dragonfire Rounds Stratagems this phase.|
SM|000009241002|IN THE EMPEROR’S NAME|Boarding Strike – Battle Tactic Stratagem|1|Space Marines will suffer any hardship and endure the savagery of the most monstrous foes to see their duty done.|Either player’s turn|Shooting or Fight phase|Boarding Strike|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip01232" data-tooltip-content="#tooltip_content01232" data-tooltip-anchor="#tooltip_content01232"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">BATTLELINE</span></span> unit from your army that is within range of an <a href="/wh40k10ed/the-rules/boarding-action-rules/#Objective-Markers">objective marker</a> and was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability.|
SM|000009241003|CERAMITE BULWARK|Boarding Strike – Battle Tactic Stratagem|1|The Space Marines present a wall of ceramite and plasteel shoulder guards to the breach as they force passage through.|Either player’s turn|Fight phase|Boarding Strike|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip01232" data-tooltip-content="#tooltip_content01232" data-tooltip-anchor="#tooltip_content01232"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">BATTLELINE</span></span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Select any number of models in your unit. Until the end of the phase, add 1 to the Attacks and Strength characteristics of melee weapons equipped by the selected models and each time you <a href="/wh40k10ed/the-rules/core-rules/#Select-Targets">select targets</a> for attacks made by those models, they must target an enemy unit that is wholly on the opposite side of a <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchway</a> from them.|
SM|000009241004|DUTY AND DEFIANCE|Boarding Strike – Strategic Ploy Stratagem|1|Even when wounded unto death, still the Adeptus Astartes fight on in hopes their final efforts will spell the difference between defeat and victory.|Either player’s turn|Fight phase|Boarding Strike|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>, if that model has not fought this phase, roll one D6, adding 1 to the result if your unit has the <span class="tooltip01164" data-tooltip-content="#tooltip_content01164" data-tooltip-anchor="#tooltip_content01164"><span class="kwb">BATTLELINE</span></span> keyword: on a 4+, do not remove the destroyed model from play; it can fight after the attacking unit has finished making its attacks, and is then removed from play.|
SM|000009241005|VOX-AMPLIFIED ROAR|Boarding Strike – Strategic Ploy Stratagem|1|In the echoing confines of a voidship, the deafening battle cries of the Space Marines evoke terror in the foe.|Your turn|Charge phase|Boarding Strike|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Charge-Phase">Charge phase</a>, just after an <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declares a charge</a>.<br><br><b>TARGET:</b> That <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit.<br><br><b>EFFECT:</b> Each target of that charge must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>.|
SM|000009852004|RUNES OF CLAIMING|Champions of Fenris – Strategic Ploy Stratagem|1|A few quick cuts with a diamond-keen hunting knife or energised claw tip leave Fenrisian runes carved into bedrock, plasteel or flesh, marks of abjuration against the foe and secret messages between Space Wolves alike.|Your turn|Command phase|Champions of Fenris|<b>WHEN:</b> End of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00751" data-tooltip-content="#tooltip_content00751" data-tooltip-anchor="#tooltip_content00751"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">WALKER</span></span> unit from your army.<br><br><b>EFFECT:</b> Select one <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> you control that your unit is within range of. That objective marker remains under your control until your opponent’s Level of Control over that objective marker is greater than yours at the end of a phase.|
SM|000009852007|ONRUSHING STORM|Champions of Fenris – Strategic Ploy Stratagem|1|A Fenrisian gunship skims low over the battlefield, touching down just long enough for these elite warriors to embark before it lifts off again. The enemy’s respite will not last long; it will return with its deadly cargo soon enough.|Opponent’s turn|Fight phase|Champions of Fenris|<b>WHEN:</b> End of your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/space-marines/Terminator-Squad"><span class="kwb kwbo">ADEPTUS</span> <span class="kwb kwbo">ASTARTES</span> <span class="kwb kwbo">TERMINATOR</span> <span class="kwb kwbo">SQUAD</span></a> unit from your army that is not within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy untis.<br><br><b>EFFECT:</b> Remove your unit from the battlefield and place it into <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>.|
SM|000009852006|STALKING WOLVES|Champions of Fenris – Strategic Ploy Stratagem|1|These veteran warriors approach the foe like wolves on the hunt. They are ever-poised to drop into cover or fade into the shadows to avoid their prey’s increasingly desperate attempts to drive them of|Opponent’s turn|Shooting phase|Champions of Fenris|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <a href="/wh40k10ed/the-rules/core-rules/#_STEALTH">Stealth</a> ability.|
SM|000009852002|PREYTAKER’S EYE|Champions of Fenris – Strategic Ploy Stratagem|1|Long and bloody experience has taught these warriors how best to identify the slightest weakness in their prey and exploit it to the fullest.|Either player’s turn|Shooting or Fight phase|Champions of Fenris|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00347" data-tooltip-content="#tooltip_content00347" data-tooltip-anchor="#tooltip_content00347"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">INFANTRY</span></span> unit from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> Select either the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> or <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> abilities. Until the end of the phase, weapons equipped by models in your unit have that ability.|
SM|000009852005|CHILLING HOWL|Champions of Fenris – Strategic Ploy Stratagem|1|Raising their feral voices as one, the elite champions of Fenris give voice to a predatory howl fit to freeze the marrow of the bravest warriors.|Opponent’s turn|Command phase|Champions of Fenris|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00752" data-tooltip-content="#tooltip_content00752" data-tooltip-anchor="#tooltip_content00752"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">TERMINATOR</span></span> unit from your army.<br><br><b>EFFECT:</b> Each enemy unit within 6" of your unit must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>, subtracting 1 from that test if that unit is <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>.|
SM|000009852003|ARMOUR OF CONTEMPT|Champions of Fenris – Strategic Ploy Stratagem|1|The belligerence and transhuman physiologies of the Adeptus Astartes make them unyielding foes.|Either player’s turn|Shooting or Fight phase|Champions of Fenris|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008531003|GO FOR THE THROAT|Champions of Russ – Battle Tactic Stratagem|1|With the scent of blood in the air and the rushing joy of battle surging through every true warrior’s hearts, even the greatest quarry can be brought down.|Either player’s turn|Fight phase|Champions of Russ|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, improve the Armour Penetration characteristic of melee weapons equipped by models in your unit by 1. If the <span class="tooltip01233" data-tooltip-content="#tooltip_content01233"><span class="tt kwbu">Saga</span> <span class="tt kwbu">of</span> <span class="tt kwbu">the</span> <span class="tt kwbu">Beastslayer</span></span> has been completed by your army, until the end of the phase, such weapons have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lance">[LANCE]</a></span> ability as well.|
SM|000008531002|ARMOUR OF CONTEMPT|Champions of Russ – Battle Tactic Stratagem|1|The belligerence of the Adeptus Astartes combined with their post-human physiology makes them unyielding foes to face.|Either player’s turn|Shooting or Fight phase|Champions of Russ|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the attacking unit has finished making its attacks, each time an attack targets your unit, worsen the Armour Penetration characteristic of that attack by 1.|
SM|000008531006|WARRIOR PRIDE|Champions of Russ – Epic Deed Stratagem|1|The greatest champions amongst the sons of Russ must take the fight to the enemy, leading by example to uphold the honour of their Chapter.|Your turn|Command phase|Champions of Russ|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip01126" data-tooltip-content="#tooltip_content01126" data-tooltip-anchor="#tooltip_content01126"><span class="kwb">ADEPTUS</span> <span class="kwb">ASTARTES</span> <span class="kwb">CHARACTER</span></span> model from your army.<br><br><b>EFFECT:</b> Select one <span class="tooltip01233" data-tooltip-content="#tooltip_content01233"><span class="tt kwbu">Saga</span></span> that has not yet been completed by your army. Until the end of the turn, models in your <span class="kwb">CHARACTER</span>’s unit have the benefit of the selected Saga as if it had been completed by your army.|
