datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|
000003694|1|1||Phosphor serpenta|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|18|Ranged|1|4|5|-1|2|
000003694|2|1||Radium jezzail|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-INFANTRY 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">PRECISION</a>|36|Ranged|1|4|5|-2|3|
000003694|3|1||Ironstrider feet||Melee|Melee|3|4|5|0|1|
000003695|1|1||Mechanicus pistol|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">DEVASTATING WOUNDS</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|3|6|-1|1|
000003695|2|1||Radium jezzail|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-INFANTRY 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">PRECISION</a>|36|Ranged|1|3|5|-2|3|
000003695|3|1||Skatros transuranic arquebus|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-MONSTER 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-VEHICLE 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">PRECISION</a>|36|Ranged|1|3|7|-2|D3|
000003695|4|1||Sydonian feet||Melee|Melee|3|4|3|0|1|
000003696|1|1||Infernum Mortis|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|24|Ranged|D6|N/A|5|-1|2|
000003696|2|1||The Final Word|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|5|2|10|-2|3|
000003697|1|1||Vow of Michil|<a href="/wh40k10ed/the-rules/core-rules/#Precision">Precision</a>|18|Ranged|1|2|4|-1|2|
000003697|2|1||Master-crafted Power Weapon||Melee|Melee|6|2|5|-2|2|
000003698|1|1||Heavy bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">Pistol</a>|18|Ranged|1|3|4|-1|1|
000003698|2|1||Calibanite greatsword - strike|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|Melee|Melee|4|3|6|-2|2|
000003698|3|2||Calibanite greatsword - sweep|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 2</a>|Melee|Melee|5|3|6|-2|1|
000003699|1|1||Fusion blaster|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|4|9|-4|D6|
000003699|2|1||Battlesuit fists||Melee|Melee|3|5|5|0|1|
000003700|1|1||Missile pod||30|Ranged|2|4|7|-1|2|
000003700|2|1||Plasma rifle||18|Ranged|1|4|8|-3|3|
000003700|3|1||Battlesuit fists||Melee|Melee|3|5|5|0|1|
000003701|1|1||Burst cannon||18|Ranged|4|4|5|0|1|
000003701|2|1||T’au flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000003701|3|1||Battlesuit fists||Melee|Melee|3|5|5|0|1|
000003702|1|1||Kroot rifle|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000003702|2|1||Shaper’s blade||Melee|Melee|4|2|5|0|1|
000003703|1|1||Dart-bow and tri-blade|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-INFANTRY 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Assault">ASSAULT</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|24|Ranged|D3+1|4|4|0|2|
000003703|2|1||Kroot pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|4|0|1|
000003703|3|1||Bladestave and prey-hook|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|Melee|Melee|4|2|5|-1|2|
000003703|4|1||Shaper’s blade||Melee|Melee|4|2|5|0|1|
000003704|1|1||Kroot scattergun|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>|12|Ranged|2|4|4|0|1|
000003704|2|1||Twin ritualistic blades|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|4|2|5|-1|1|
000003705|1|1||Blast javelin|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>, <a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|18|Ranged|D6|4|10|-2|2|
000003705|2|1||Kroot long gun|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">precision</a>|36|Ranged|1|3|6|-2|3|
000003705|3|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
000003705|4|1||Hunting javelin|<a href="/wh40k10ed/the-rules/core-rules/#Lance">lance</a>|Melee|Melee|3|3|4|-1|1|
000003705|5|1||Kalamandra’s bite|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|4|4|5|-1|1|
000003706|1|1||Kroot pistol and hunting javelins|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|2|4|4|0|1|
000003706|2|1||Close combat weapon|<a href="/wh40k10ed/the-rules/core-rules/#Lance">Lance</a>|Melee|Melee|3|3|4|-1|1|
000003706|3|1||Krootox fists|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">EXTRA ATTACKS</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|Melee|Melee|4|3|6|-1|2|
000003707|1|1||Kustom mega-blasta|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|24|Ranged|3|5|9|-2|D6|
000003707|2|1||Traktor blasta|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|36|Ranged|1|5|10|-2|D6+1|
000003707|3|1||Drilla||Melee|Melee|2|3|12|-3|3|
000003707|4|1||Power klaw||Melee|Melee|4|3|9|-2|2|
000003708|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000003708|2|1||Astartes chainsword||Melee|Melee|4|3|4|-1|1|
000003709|1|1||Shokk rifle|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">precision</a>|24|Ranged|1|4|8|-2|D6+1|
000003709|2|1||Princess’ jaws|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|2|4|4|0|1|
000003709|3|1||Snazzhammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|4|3|10|-2|2|
000003710|1|1||APM launcher|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-monster 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 3+</a>|24|Ranged|1|4|6|-2|D6|
000003710|2|1||Bolt revolver|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|9|Ranged|1|4|5|0|1|
000003710|3|1||Bolt shotgun|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>|18|Ranged|2|4|5|0|1|
000003710|4|1||Magna-coil rifle|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">precision</a>|24|Ranged|1|4|5|-2|2|
000003710|5|1||Close combat weapon||Melee|Melee|1|4|4|0|1|
000003710|6|1||Plasma knife||Melee|Melee|2|4|4|-2|1|
000003711|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|2|4|0|1|
000003711|2|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|2|7|-2|1|
000003711|3|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|12|Ranged|1|2|8|-3|2|
000003711|4|1||Accursed weapon||Melee|Melee|6|2|5|-2|1|
000003711|5|1||Power fist||Melee|Melee|5|2|8|-2|2|
000003711|6|1||Twin lightning claws|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">TWIN-LINKED</a>|Melee|Melee|6|2|5|-2|1|
000003712|1|1||Balefire pike|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">IGNORES COVER</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">TORRENT</a>|12|Ranged|D6+3|N/A|5|-1|1|
000003712|2|1||Close combat weapon||Melee|Melee|4|4|4|-1|1|
000003713|1|1||Autogun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|3|0|1|
000003713|2|1||Autopistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|3|0|1|
000003713|3|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|4|0|1|
000003713|4|1||Flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000003713|5|1||Grenade launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D3|4|4|0|1|
000003713|6|2||Grenade launcher – krak||24|Ranged|1|4|9|-2|D3|
000003713|7|1||Heavy stubber|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>|36|Ranged|4|5|4|0|1|
000003713|8|1||Brutal assault weapon||Melee|Melee|2|4|3|0|1|
000003713|9|1||Close combat weapon||Melee|Melee|1|4|3|0|1|
000003714|1|1||Ministorum hand flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000003714|2|1||Blessed halberd||Melee|Melee|5|2|5|-2|2|
000003714|3|1||Holy Eviscerator|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|Melee|Melee|3|2|6|-2|2|
000003714|4|1||Power weapon||Melee|Melee|4|2|4|-2|2|
000003715|1|1||Psionic Cascade - witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>,<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|18|Ranged|1|3|12|-3|D6+1|
000003715|1|2||Psionic Cascade - focused witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">HAZARDOUS</a>. <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">IGNORES COVER</a>. <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">PSYCHIC</a>|18|Ranged|2|3|12|-3|D6+1|
000003715|2|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
000003716|1|1||Demolition charges|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>, <a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, one shot|8|Ranged|D6|5|9|-2|2|
000003716|2|1||Hand flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|3|0|1|
000003716|3|1||Cult claws and knife||Melee|Melee|3|3|4|-1|1|
000003716|4|1||Leader’s bio-weapons||Melee|Melee|5|3|5|-2|1|
000003717|9|1||Close combat weapon||Melee|Melee|2|4|3|0|1|
000003718|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|4|0|1|
000003718|10|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|7|-2|1|
000003718|10|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|8|-3|2|
000003719|1|1||Autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|2|5|9|-1|3|
000003719|2|1||Boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000003719|3|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|4|4|0|1|
000003719|8|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000003719|9|1||Lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|1|5|12|-3|D6+1|
000003719|13|1||Missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">BLAST</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|48|Ranged|D6|5|4|0|1|
000003719|13|2||Missile launcher – krak |<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>|48|Ranged|1|5|9|-2|D6|
000003719|14|1||Mortar|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|48|Ranged|D6|5|5|0|1|
000003719|17|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|7|-2|1|
000003719|17|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|8|-3|2|
000003721|1|1||Demolisher battle cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|4|14|-3|D6|
000003721|2|1||Eradicator nova cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>|36|Ranged|D3+6|4|7|-1|2|
000003721|3|1||Executioner plasma cannon – standard|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6+3|4|7|-2|2|
000003721|3|2||Executioner plasma cannon – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|36|Ranged|D6+3|4|8|-3|3|
000003721|4|1||Exterminator autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 4</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|4|4|9|-1|3|
000003721|14|1||Punisher gatling cannon||24|Ranged|20|4|5|0|1|
000003721|16|1||Vanquisher battle cannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|72|Ranged|1|4|18|-4|D6+6|
000003728|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|4|4|0|1|
000003728|2|1||Boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000003728|11|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|7|-2|1|
000003728|11|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|8|-3|2|
000003729|1|1||Autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|2|5|9|-1|3|
000003729|2|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|4|4|0|1|
000003729|3|1||Boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000003729|8|1||Lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|1|5|12|-3|D6+1|
000003729|12|1||Missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|D6|5|4|0|1|
000003729|12|2||Missile launcher – krak|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|48|Ranged|1|5|9|-2|D6|
000003729|13|1||Mortar|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Indirect-Fire">indirect fire</a>|48|Ranged|D6|5|5|0|1|
000003729|16|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|7|-2|1|
000003729|16|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|8|-3|2|
000003752|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">PISTOL</a>|12|Ranged|1|4|4|0|1|
000003752|12|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|7|-2|1|
000003752|12|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|4|8|-3|2|
000003811|1|1||Ministorum hand flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|0|1|
000003811|2|1||The Thorn of the White Rose||Melee|Melee|4|3|5|-2|2|
000003812|1|1||Holy pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pISTOl</a>|12|Ranged|3|4|4|0|1|
000003812|2|1||Zealot’s vindictor|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">IGNORES COvER</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">TORRENT</a>|12|Ranged|D6|N/A|5|0|1|
000003812|3|1||Power weapon||Melee|Melee|3|4|4|-2|1|
000003812|4|1||Zealot's vindictor||Melee|Melee|3|4|5|-1|2|
000003813|1|1||Incinerator|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|6|-1|1|
000003813|2|1||Psilencer|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|24|Ranged|6|3|5|0|1|
000003813|3|1||Psycannon|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|24|Ranged|3|3|8|-1|2|
000003813|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000003813|5|1||Nemesis force weapon|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|Melee|Melee|4|3|6|-2|2|
000003814|1|1||Hellfire Extremis|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|4|-1|1|
000003814|2|1||Master-crafted power weapon||Melee|Melee|6|2|5|-2|2|
000003815|1|1||Vigil spear||24|Ranged|2|2|4|-1|2|
000003815|2|1||Vigil spear|<a href="/wh40k10ed/the-rules/core-rules/#Lance">lance</a>|Melee|Melee|6|2|6|-2|D3|
000003816|1|1||Boltgun||24|Ranged|2|3|4|0|1|
000003816|2|1||Frag cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire d3</a>|18|Ranged|D3|4|7|-1|2|
000003816|3|1||Infernus heavy bolter – heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000003816|4|2||Infernus heavy bolter – heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000003816|5|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000003816|6|1||Stalker-pattern boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">HEAVY</a>, <a href="/wh40k10ed/the-rules/core-rules/#Precision">PRECISION</a>|24|Ranged|1|3|4|-1|2|
000003816|7|1||Deathwatch shotgun|<a href="/wh40k10ed/the-rules/core-rules/#Assault">ASSAULT</a>|18|Ranged|2|3|4|0|2|
000003816|8|1||Black Shield blades|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">TwIN-lINkED</a>|Melee|Melee|4|3|5|-2|1|
000003816|9|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
000003816|10|1||Deathwatch thunder hammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|3|4|10|-2|3|
000003816|11|1||Power weapon||Melee|Melee|3|3|5|-2|1|
000003816|12|1||Xenophase blade|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|4|3|5|-2|1|
000003817|1|1||Blackstar rocket launcher|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|30|Ranged|D6+1|3|5|0|1|
000003817|2|1||Hurricane bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 6</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|4|0|1|
000003817|3|1||Stormstrike missile launcher||48|Ranged|1|3|10|-2|3|
000003817|4|1||Twin assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|6|0|1|
000003817|5|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000003817|6|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000003818|1|1||Artificer-crafted storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|2|
000003818|2|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000003818|3|1||Boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|3|4|0|1|
000003818|4|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-INFANTRY 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">DEVASTATING WOUNDS</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">RAPID FIRE 1</a>|24|Ranged|1|4|4|0|1|
000003818|5|1||Condemnor boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Anti">ANTI-PSYKER 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">DEVASTATING WOUNDS</a>. <a href="/wh40k10ed/the-rules/core-rules/#Precision">PRECISION</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">RAPID FIRE 1</a>|24|Ranged|1|3|4|0|1|
000003818|6|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000003818|7|1||Inferno pistol|<a href="/wh40k10ed/the-rules/core-rules/#Melta">MElTA 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pISTOl</a>|6|Ranged|1|3|8|-4|D3|
000003818|8|1||Meltagun|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|12|Ranged|1|3|9|-4|D6|
000003818|9|1||Ministorum flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|0|1|
